Date,Name,Age,Salary
2024-01-06,Person78,19,64971.18
2024-06-24,Person40,25,49572.97
2024-04-28,Person86,31,89336.33
2024-09-05,Person13,57,55168.9
2024-12-19,Person28,36,36632.2
2024-12-24,Person58,46,61179.34
2024-09-01,Person63,67,93829.95
2024-10-05,Person53,50,56957.52
2024-02-22,Person20,39,34570.39
2024-08-27,Person14,25,82608.3
2024-09-30,Person68,76,50906.17
2024-12-10,Person20,56,90009.78
2024-01-15,Person9,80,47086.17
2024-12-03,Person35,19,92691.98
2024-07-28,Person55,56,74712.25
2024-03-08,Person60,25,31663.14
2024-09-23,Person40,66,43435.68
2024-09-16,Person91,32,33563.05
2024-11-14,Person25,56,42274.71
2024-06-13,Person39,68,57111.72
2024-10-06,Person33,35,40043.32
2024-05-06,Person16,80,78643.61
2024-01-06,Person46,49,33514.68
2024-09-09,Person14,18,99349.11
2024-09-30,Person33,39,65473.68
2024-11-27,Person84,57,83273.5
2024-08-24,Person1,37,41526.33
2024-04-17,Person42,72,37143.72
2024-10-17,Person51,66,54720.98
2024-01-29,Person53,42,88797.44
2024-06-05,Person41,60,37758.23
2024-10-07,Person28,68,71903.32
2024-11-09,Person85,52,78973.71
2024-01-07,Person26,36,67444.74
2024-12-31,Person29,57,56493.69
2024-07-11,Person36,21,91918.34
2024-11-12,Person56,24,90303.45
2024-04-24,Person96,30,57524.48
2024-09-11,Person73,50,92549.82
2024-04-19,Person50,36,30980.5
2024-09-12,Person93,68,35682.23
2024-06-05,Person73,44,93931.73
2024-07-12,Person6,62,81010.1
2024-10-26,Person16,80,34078.64
2024-12-23,Person100,37,61625.99
2024-04-10,Person86,62,96168.63
2024-09-07,Person51,66,55872.85
2024-12-11,Person88,57,78151.16
2024-07-16,Person48,34,35854.3
2024-11-05,Person16,30,50553.24
2024-06-20,Person11,18,38103.59
2024-06-24,Person72,21,59170.32
2024-05-14,Person40,32,76900.12
2024-11-03,Person60,28,52704.7
2024-03-03,Person79,42,80416.19
2024-07-15,Person26,29,79810.96
2024-09-06,Person46,70,44483.12
2024-06-18,Person81,79,59585.59
2024-11-30,Person37,74,85495.49
2024-09-25,Person45,33,63864.98
2024-02-05,Person37,65,34556.3
2024-03-13,Person68,47,89238.74
2024-07-18,Person87,41,49077.57
2024-11-20,Person54,64,48609.15
2024-09-24,Person74,34,72547.28
2024-12-15,Person74,61,90599.51
2024-10-28,Person64,37,81198.51
2024-09-25,Person3,75,50134.08
2024-03-02,Person52,68,38562.83
2024-05-16,Person12,73,97709.92
2024-12-22,Person86,39,70213.22
2024-11-12,Person41,28,32090.73
2024-09-04,Person67,65,53384.34
2024-05-02,Person82,40,33255.81
2024-06-16,Person34,37,98159.7
2024-09-30,Person94,43,52842.74
2024-08-21,Person51,61,67185.95
2024-04-13,Person29,63,95629.85
2024-06-11,Person69,41,67938.4
2024-07-29,Person63,65,36884.17
2024-02-26,Person62,74,55721.74
2024-06-09,Person96,69,57782.84
2024-06-11,Person56,80,82523.58
2024-04-02,Person26,70,89882.21
2024-12-27,Person100,49,55983.03
2024-09-29,Person61,28,93194.62
2024-04-02,Person80,30,75935.27
2024-05-30,Person41,80,33274.74
2024-09-02,Person40,36,99294.59
2024-11-01,Person2,73,57630.16
2024-05-03,Person32,58,34631.94
2024-12-13,Person60,26,93270.19
2024-04-03,Person97,63,69436.37
2024-01-24,Person9,54,76339.25
2024-07-18,Person64,71,61450.35
2024-07-04,Person76,53,92152.93
2024-05-05,Person26,42,64003.11
2024-03-15,Person9,42,86961.42
2024-02-28,Person87,37,82072.61
2024-03-12,Person32,80,82765.6
2024-03-20,Person56,28,56463.44
2024-05-07,Person72,37,96400.13
2024-11-19,Person56,46,66738.6
2024-05-27,Person45,27,73619.18
2024-07-25,Person53,53,55572.31
2024-07-21,Person32,65,37564.56
2024-03-07,Person55,28,85225.61
2024-06-04,Person55,70,99912.53
2024-11-12,Person70,26,64169.44
2024-12-22,Person13,60,84607.42
2024-08-26,Person12,53,82014.12
2024-04-04,Person7,20,67747.45
2024-05-29,Person72,58,84296.47
2024-08-28,Person95,70,56350.94
2024-12-23,Person65,43,81242.37
2024-11-24,Person85,64,63046.65
2024-01-26,Person18,48,56244.27
2024-02-16,Person19,21,72993.62
2024-01-28,Person70,56,65773.7
2024-08-20,Person3,18,49233.63
2024-03-07,Person98,33,34492.32
2024-05-19,Person79,32,36556.73
2024-08-29,Person78,41,73502.81
2024-12-24,Person84,36,80103.42
2024-03-26,Person49,77,69348.89
2024-01-17,Person24,46,34921.18
2024-06-23,Person98,30,87891.58
2024-09-08,Person99,62,63320.8
2024-08-30,Person26,61,77009.04
2024-01-05,Person77,68,46977.97
2024-02-13,Person24,34,60971.4
2024-12-11,Person41,37,77104.17
2024-03-01,Person28,29,46205.1
2024-10-30,Person32,49,44125.53
2024-03-11,Person10,67,73088.07
2024-03-31,Person62,24,85654.94
2024-08-10,Person79,77,69165.64
2024-03-26,Person97,59,80160.79
2024-07-10,Person8,52,39995.48
2024-08-29,Person10,19,49583.05
2024-10-08,Person81,32,99171.25
2024-11-07,Person3,25,84024.5
2024-09-30,Person47,22,92568.83
2024-10-21,Person12,54,66187.48
2024-11-25,Person4,78,97766.97
2024-12-09,Person23,40,81785.41
2024-05-05,Person22,19,41358.19
2024-12-28,Person68,27,49211.25
2024-10-16,Person67,34,53526.96
2024-01-09,Person57,22,94027.62
2024-07-20,Person21,49,33645.29
2024-11-01,Person52,59,31488.93
2024-08-12,Person27,74,70144.61
2024-12-06,Person57,75,82710.95
2024-04-11,Person47,49,82590.9
2024-02-05,Person23,41,38653.13
2024-06-24,Person90,20,38571.79
2024-10-13,Person15,36,57993.28
2024-01-04,Person90,38,51873.98
2024-01-07,Person21,30,45665.05
2024-03-09,Person27,22,64614.33
2024-05-08,Person60,23,63237.91
2024-08-29,Person25,18,43678.44
2024-02-04,Person21,30,57204.66
2024-02-22,Person64,57,68982.19
2024-03-29,Person62,19,85433.73
2024-08-02,Person95,25,81550.43
2024-10-30,Person1,57,62337.84
2024-10-27,Person21,73,80911.19
2024-12-16,Person23,33,80734.75
2024-03-25,Person21,22,40838.58
2024-01-06,Person27,47,42564.13
2024-02-07,Person93,49,65488.26
2024-03-18,Person75,48,72813.22
2024-05-16,Person9,49,45239.55
2024-10-07,Person54,54,35099.93
2024-08-12,Person55,76,54412.98
2024-04-12,Person75,43,65657.86
2024-08-27,Person97,28,81958.7
2024-04-23,Person18,60,82873.36
2024-09-30,Person55,32,78772.48
2024-04-30,Person39,35,47128.47
2024-09-04,Person14,38,78358.33
2024-03-08,Person33,43,81546.99
2024-02-04,Person92,58,43997.51
2024-09-24,Person34,70,59348.59
2024-07-18,Person52,32,51462.47
2024-07-29,Person40,67,71604.81
2024-01-10,Person83,36,87707.77
2024-03-18,Person7,32,69712.43
2024-10-13,Person22,22,53143.74
2024-01-01,Person90,51,99579.24
2024-11-26,Person37,58,91583.37
2024-03-12,Person92,39,32691.7
2024-12-11,Person71,58,56049.47
2024-12-23,Person54,31,52051.0
2024-12-21,Person61,74,52206.61
2024-04-20,Person44,70,84177.3
2024-02-15,Person20,18,37622.61
2024-06-30,Person42,50,77325.81
2024-10-12,Person13,64,90083.36
2024-08-18,Person85,31,50853.79
2024-07-30,Person4,47,52864.54
2024-02-17,Person97,79,56287.75
2024-10-07,Person91,73,42681.12
2024-08-23,Person74,80,58284.78
2024-06-08,Person3,52,77058.22
2024-07-25,Person21,69,56674.46
2024-07-14,Person64,75,32282.67
2024-03-25,Person52,30,91135.87
2024-03-30,Person8,34,35419.75
2024-06-16,Person47,59,45634.07
2024-05-06,Person84,36,67662.33
2024-04-12,Person90,59,69386.71
2024-01-14,Person62,27,32584.88
2024-12-26,Person6,59,99600.37
2024-12-09,Person20,53,37863.55
2024-10-12,Person9,75,79074.01
2024-04-04,Person6,26,41262.3
2024-01-16,Person91,63,55528.63
2024-10-04,Person32,50,56376.43
2024-05-13,Person2,26,70446.82
2024-10-12,Person63,62,42619.97
2024-12-10,Person74,30,74048.72
2024-06-05,Person52,21,30190.07
2024-05-10,Person74,54,52048.48
2024-01-21,Person44,69,72125.98
2024-08-10,Person21,24,48869.46
2024-06-23,Person13,79,39271.51
2024-04-05,Person88,20,81062.08
2024-04-04,Person77,44,88123.85
2024-09-22,Person40,29,73643.34
2024-01-28,Person73,45,50592.93
2024-10-04,Person34,64,97268.72
2024-09-06,Person35,39,77538.05
2024-07-21,Person78,26,95771.86
2024-06-14,Person87,36,31604.04
2024-11-18,Person5,80,36610.31
2024-09-02,Person48,23,41642.15
2024-10-01,Person75,32,71778.16
2024-06-16,Person60,69,53888.57
2024-02-06,Person77,45,98910.26
2024-03-25,Person76,42,98414.27
2024-07-22,Person93,22,68241.67
2024-08-26,Person54,51,51951.81
2024-05-03,Person23,46,38744.02
2024-08-01,Person7,31,96027.83
2024-01-21,Person4,60,93441.43
2024-06-14,Person56,35,35397.2
2024-02-18,Person46,26,73978.28
2024-02-19,Person49,20,86455.35
2024-11-18,Person35,29,73980.54
2024-12-19,Person33,46,40374.27
2024-08-13,Person5,27,90392.86
2024-08-02,Person19,38,40051.46
2024-10-27,Person100,25,83126.84
2024-03-03,Person85,48,93327.51
2024-02-11,Person50,47,84631.8
2024-09-25,Person29,26,78501.27
2024-04-23,Person38,21,37408.02
2024-07-27,Person58,62,95753.91
2024-07-20,Person39,75,52879.48
2024-03-03,Person16,20,52116.25
2024-12-04,Person17,33,48712.18
2024-06-06,Person44,69,43194.88
2024-09-11,Person80,49,90809.81
2024-11-20,Person50,66,91444.34
2024-05-09,Person37,39,43651.48
2024-12-06,Person25,65,67913.91
2024-08-09,Person12,42,78582.45
2024-01-20,Person78,35,70116.08
2024-06-23,Person24,33,95420.71
2024-05-23,Person33,41,45277.24
2024-07-14,Person30,48,55829.84
2024-10-30,Person60,43,94553.3
2024-03-10,Person28,20,72408.81
2024-10-27,Person30,65,40954.23
2024-05-07,Person82,70,96193.61
2024-04-08,Person36,31,77463.45
2024-01-17,Person88,27,69878.11
2024-10-31,Person33,24,67916.71
2024-11-16,Person56,41,38020.0
2024-07-28,Person89,63,75854.62
2024-08-17,Person61,37,72422.57
2024-03-01,Person13,58,81561.44
2024-05-30,Person46,23,74435.31
2024-11-09,Person66,31,75015.51
2024-01-01,Person48,74,89514.01
2024-05-18,Person74,43,57233.68
2024-11-24,Person86,69,52067.75
2024-08-04,Person95,54,60383.24
2024-02-24,Person98,70,79880.6
2024-07-28,Person1,57,44161.22
2024-08-31,Person70,55,61926.54
2024-10-31,Person64,77,39521.5
2024-01-24,Person79,69,66218.65
2024-10-10,Person100,43,49944.15
2024-07-11,Person53,80,82816.81
2024-10-06,Person32,39,31805.33
2024-09-08,Person98,48,58854.07
2024-11-15,Person93,51,96242.63
2024-02-10,Person28,72,93768.07
2024-12-13,Person19,39,39696.19
2024-01-03,Person13,71,82939.18
2024-03-10,Person82,35,54045.09
2024-08-22,Person50,41,42660.69
2024-07-01,Person60,68,83291.59
2024-08-22,Person10,58,68318.78
2024-11-05,Person2,45,40108.83
2024-08-23,Person70,70,84710.34
2024-02-12,Person91,23,98856.83
2024-09-16,Person59,73,88100.4
2024-10-20,Person66,42,31009.28
2024-05-17,Person41,34,59175.34
2024-10-25,Person64,56,56878.49
2024-05-18,Person76,29,44776.09
2024-05-01,Person98,44,35386.58
2024-09-01,Person96,18,44708.64
2024-04-16,Person41,51,89768.56
2024-02-27,Person63,59,70619.58
2024-05-06,Person56,20,53174.18
2024-10-18,Person50,79,45768.59
2024-09-25,Person25,42,41295.54
2024-11-04,Person84,41,83570.98
2024-02-13,Person72,48,99408.3
2024-01-08,Person51,59,34633.75
2024-01-23,Person17,74,90322.33
2024-07-23,Person38,34,73139.63
2024-05-30,Person48,67,31683.96
2024-07-10,Person20,51,54891.64
2024-08-16,Person82,47,34536.5
2024-12-20,Person33,53,90554.29
2024-01-13,Person89,24,32983.96
2024-08-25,Person13,73,71922.23
2024-02-20,Person80,37,51944.78
2024-12-29,Person18,26,40451.27
2024-03-29,Person27,73,87902.61
2024-12-01,Person5,79,41868.3
2024-06-19,Person16,47,98720.39
2024-10-19,Person59,28,56997.52
2024-08-31,Person98,20,76355.44
2024-03-20,Person13,68,31681.32
2024-04-30,Person88,52,61133.91
2024-12-18,Person81,37,74776.52
2024-11-03,Person57,24,73549.55
2024-02-03,Person27,77,56914.84
2024-05-16,Person92,26,85206.16
2024-09-08,Person56,34,42791.32
2024-01-30,Person11,52,40195.06
2024-02-17,Person71,61,31146.87
2024-03-07,Person11,18,68394.07
2024-12-17,Person94,30,87329.84
2024-08-12,Person63,44,67223.49
2024-08-02,Person7,53,73663.59
2024-03-14,Person24,32,31155.11
2024-04-28,Person76,67,31276.82
2024-02-24,Person10,42,76782.35
2024-01-09,Person40,69,42023.33
2024-06-29,Person14,65,74199.31
2024-05-17,Person89,35,36808.56
2024-11-14,Person41,47,45573.43
2024-08-02,Person37,47,33320.47
2024-12-12,Person64,31,54770.63
2024-01-19,Person95,44,65507.99
2024-09-08,Person14,48,95171.65
2024-06-09,Person9,25,72470.93
2024-09-19,Person29,34,80900.25
2024-02-29,Person90,57,72878.55
2024-06-24,Person32,70,34709.02
2024-08-11,Person15,59,75722.49
2024-09-18,Person82,44,87094.94
2024-10-04,Person61,40,74681.19
2024-01-14,Person46,80,56246.43
2024-03-27,Person60,46,49653.26
2024-05-29,Person79,59,64045.74
2024-01-19,Person21,45,62265.98
2024-12-11,Person34,21,43515.97
2024-02-05,Person97,55,93156.81
2024-01-28,Person73,25,50487.09
2024-07-03,Person16,23,42329.21
2024-09-12,Person67,23,88321.05
2024-11-13,Person64,56,74785.46
2024-01-22,Person100,67,34306.53
2024-02-24,Person67,35,48156.1
2024-07-30,Person76,51,37672.13
2024-11-06,Person73,60,53172.76
2024-08-26,Person80,45,86230.26
2024-10-11,Person2,77,85690.76
2024-10-23,Person85,25,99105.43
2024-11-17,Person92,45,35914.49
2024-09-16,Person61,69,40842.77
2024-01-26,Person98,18,66528.33
2024-08-19,Person1,71,39524.38
2024-02-09,Person90,48,92333.71
2024-01-20,Person64,42,79299.09
2024-05-08,Person74,20,70619.01
2024-08-12,Person11,50,52192.73
2024-05-15,Person72,53,67265.03
2024-04-22,Person28,78,43959.43
2024-09-27,Person100,60,62415.67
2024-09-26,Person26,41,54070.61
2024-10-01,Person34,57,92211.36
2024-11-28,Person14,45,70096.83
2024-05-26,Person55,36,34136.16
2024-05-31,Person57,72,57226.59
2024-05-21,Person73,18,96994.18
2024-01-12,Person21,21,82039.88
2024-03-05,Person15,55,95708.64
2024-07-13,Person2,32,78711.32
2024-10-05,Person7,52,68029.95
2024-03-10,Person45,41,99636.54
2024-09-11,Person47,57,42235.06
2024-01-21,Person83,63,93832.59
2024-09-28,Person83,56,56720.28
2024-05-26,Person93,41,85609.06
2024-02-03,Person76,20,51083.5
2024-10-22,Person1,37,83669.26
2024-12-21,Person71,78,79435.96
2024-12-15,Person31,26,76401.54
2024-03-01,Person74,60,90868.82
2024-04-12,Person43,68,85630.97
2024-09-14,Person15,45,84343.15
2024-03-22,Person16,73,90418.22
2024-08-31,Person14,43,97347.25
2024-09-07,Person52,70,86819.82
2024-06-14,Person37,18,77840.23
2024-09-06,Person11,20,76532.06
2024-05-12,Person62,76,68895.96
2024-05-11,Person9,25,71689.94
2024-03-20,Person37,65,96858.81
2024-08-12,Person85,53,75136.74
2024-07-29,Person9,24,76213.26
2024-06-23,Person99,26,52435.82
2024-08-28,Person69,23,68987.9
2024-01-05,Person60,49,58162.84
2024-02-16,Person82,60,61842.18
2024-06-20,Person52,69,51519.27
2024-10-03,Person74,32,73677.77
2024-02-07,Person45,77,68131.5
2024-04-13,Person24,47,65877.96
2024-01-06,Person7,37,51235.41
2024-09-22,Person33,49,60001.59
2024-07-08,Person74,31,52887.9
2024-04-01,Person73,34,73541.11
2024-02-03,Person46,37,68481.5
2024-12-20,Person88,43,85373.7
2024-05-20,Person98,38,86917.72
2024-06-17,Person11,34,63945.83
2024-06-18,Person13,41,37035.64
2024-09-05,Person87,32,38038.83
2024-07-10,Person70,37,76765.3
2024-01-01,Person96,64,38365.09
2024-03-27,Person46,71,92582.06
2024-03-07,Person65,33,33866.37
2024-12-14,Person28,45,60930.06
2024-12-14,Person74,74,66174.18
2024-09-06,Person10,38,52634.79
2024-06-03,Person17,50,89115.43
2024-10-10,Person21,48,66182.96
2024-04-18,Person69,34,50164.32
2024-10-28,Person29,65,31525.4
2024-08-26,Person75,32,75220.53
2024-06-05,Person87,40,84259.21
2024-11-12,Person31,52,33422.89
2024-12-06,Person79,54,68602.51
2024-08-29,Person91,35,57719.89
2024-02-18,Person33,76,47496.83
2024-08-13,Person7,49,35451.13
2024-02-26,Person96,29,51203.99
2024-06-03,Person26,69,82609.1
2024-03-16,Person36,25,38829.7
2024-09-02,Person97,66,85218.4
2024-04-26,Person52,49,81395.77
2024-01-25,Person83,19,40693.75
2024-11-16,Person21,24,97527.43
2024-10-07,Person53,71,96065.29
2024-08-14,Person37,42,97257.93
2024-11-20,Person12,45,99330.04
2024-05-08,Person51,69,43531.37
2024-10-19,Person97,76,30614.0
2024-09-10,Person67,33,88473.04
2024-02-13,Person90,69,37221.69
2024-03-21,Person90,31,92640.16
2024-06-13,Person9,31,50185.91
2024-11-11,Person27,60,73819.69
2024-09-11,Person16,67,96906.77
2024-09-07,Person62,57,31221.7
2024-11-25,Person57,76,51860.65
2024-04-24,Person16,27,69364.38
2024-05-21,Person15,69,63425.49
2024-11-24,Person56,27,96269.61
2024-09-02,Person32,37,51206.43
2024-03-07,Person78,28,47288.4
2024-07-17,Person20,71,64928.65
2024-06-28,Person77,39,54337.22
2024-05-17,Person27,24,55216.48
2024-10-11,Person62,53,61081.29
2024-10-25,Person100,35,90199.11
2024-11-16,Person57,40,53784.14
2024-01-16,Person31,39,32586.37
2024-03-20,Person95,51,38526.98
2024-08-07,Person5,26,80301.54
2024-05-11,Person98,77,55760.38
2024-11-18,Person6,55,65151.93
2024-07-17,Person31,57,46755.87
2024-09-10,Person47,54,58889.05
2024-01-18,Person25,39,66446.39
2024-03-06,Person1,58,97753.22
2024-03-15,Person18,43,91994.71
2024-08-03,Person30,26,84680.92
2024-09-17,Person54,54,50933.29
2024-03-02,Person15,26,51767.15
2024-09-21,Person46,40,96531.81
2024-02-25,Person59,70,44933.6
2024-10-07,Person28,55,73307.18
2024-05-28,Person96,76,51355.76
2024-01-18,Person4,61,70779.14
2024-02-12,Person34,59,54456.64
2024-03-30,Person9,71,42709.76
2024-05-19,Person99,67,77899.98
2024-02-10,Person64,18,55527.87
2024-12-25,Person62,63,48494.87
2024-05-20,Person61,60,54431.47
2024-01-26,Person85,61,75064.46
2024-03-05,Person64,68,85516.59
2024-10-17,Person19,37,72967.53
2024-06-10,Person13,79,79780.66
2024-10-10,Person55,27,33447.69
2024-06-06,Person11,74,47531.23
2024-01-07,Person67,45,58900.81
2024-08-13,Person88,23,52333.05
2024-02-20,Person13,39,82262.52
2024-07-17,Person72,57,85309.47
2024-04-03,Person66,71,32406.97
2024-11-09,Person8,76,76639.79
2024-07-19,Person72,40,82763.55
2024-08-05,Person44,72,88440.7
2024-11-10,Person81,20,45563.64
2024-06-09,Person16,60,41609.63
2024-07-09,Person51,36,86758.07
2024-09-05,Person76,43,75983.94
2024-12-29,Person98,18,63394.73
2024-06-10,Person25,72,40206.48
2024-03-16,Person96,69,33953.96
2024-05-03,Person62,71,47908.93
2024-07-17,Person14,75,88827.66
2024-07-31,Person23,52,44301.58
2024-12-14,Person44,49,82849.18
2024-04-01,Person44,65,54231.89
2024-12-12,Person26,75,57848.32
2024-03-08,Person11,65,49136.15
2024-06-01,Person65,49,38265.28
2024-10-03,Person29,32,64859.76
2024-08-10,Person18,50,49339.37
2024-10-06,Person4,57,96422.98
2024-06-29,Person66,61,88272.43
2024-12-19,Person13,22,94030.07
2024-06-03,Person2,20,88976.09
2024-07-27,Person75,31,56596.91
2024-04-14,Person59,46,39953.99
2024-12-27,Person7,64,97462.92
2024-01-12,Person30,39,58992.39
2024-03-10,Person69,28,89460.85
2024-02-13,Person82,28,73935.8
2024-06-15,Person37,74,53771.28
2024-09-15,Person69,56,32407.27
2024-08-02,Person30,29,66793.71
2024-05-22,Person45,52,76276.52
2024-05-13,Person28,26,58540.57
2024-06-07,Person11,44,94269.79
2024-06-23,Person6,44,43230.4
2024-08-06,Person81,23,99633.05
2024-04-27,Person2,33,71913.45
2024-12-13,Person44,24,83587.25
2024-06-08,Person38,61,49574.6
2024-12-22,Person10,42,63414.53
2024-10-01,Person85,53,82501.45
2024-01-03,Person40,25,38726.83
2024-05-24,Person76,67,63697.45
2024-02-24,Person79,75,88435.07
2024-11-30,Person96,31,62583.41
2024-05-17,Person74,24,65429.96
2024-02-15,Person71,54,73912.47
2024-09-21,Person31,37,52724.08
2024-10-31,Person71,60,55050.47
2024-01-06,Person15,54,48060.1
2024-09-27,Person48,20,52759.66
2024-09-12,Person42,25,59171.15
2024-07-10,Person40,71,99635.8
2024-07-26,Person77,38,93472.99
2024-10-13,Person95,56,94593.72
2024-08-09,Person99,39,54031.51
2024-07-29,Person28,31,96300.21
2024-07-05,Person78,39,36342.5
2024-08-05,Person3,66,77237.27
